title,body,label,lide
‘Fake news’: termo foi citado 247 vezes nos depoimentos da CPI da Covid no Senado,Levantamento feito pelo Brasil.IO mostra que senadores utilizaram expressão principalmente para destacar o impacto da desinformação na pandemia,0,
 É  que ‘aeromoças’ italianas protestaram contra vacinas em Roma,Vídeo viral mostra ex-comissárias de bordo em manifestação contrária à perda de empregos e cortes de salários decorrentes do fim da Alitalia,1,
 É  que Bolsonaro distribuiu tratores que seriam doados por Dilma para a África,Não há registros de compra de máquinas com essa finalidade pela ex-presidente; governo atual não entregou 1.200 unidades novas que estavam paradas,1,
 É  que casos de pneumonia bacteriana estão aumentando em razão do uso de máscaras,"Máscaras ajudam a evitar infecções respiratórias; desde que a peça passou a ser obrigatória, número de casos da doença vem diminuindo",1,
 Estudo do CDC não relaciona transmissão do HIV à vacinação contra Covid-19,Site que divulga teorias da conspiração distorce dados de estudo publicado pelo órgão de saúde norte-americano,1,
 Pesquisas não indicam que Trump venceria caso eleições nos EUA ocorressem hoje,"Maioria das sondagens realizadas em outubro indica empate técnico entre os dois candidatos, com Biden ligeiramente à frente",1,
 Estudo alemão não prova que uso de máscaras causa problemas de saúde em crianças,"Citado por Bolsonaro em live, artigo preliminar foi contestado pela própria plataforma em que foi divulgado",1,
 É  que Mohamed Salah dedicou três gols a Jair Bolsonaro,Jornalista esportivo mencionado como fonte nega compartilhamento da informação,1,
 É  que Ministério da Ciência participou do desenvolvimento de bateria de nióbio,Iniciativa é fruto da parceria firmada em 2018 entre a mineradora brasileira CBMM e a empresa japonesa Toshiba; governo federal não colaborou no projeto,1,
 É  que Giovanna Ewbank terá que devolver R$ 3 milhões da Lei Rouanet,"Atriz nunca tentou captar recursos por meio da Lei de Incentivo à Cultura, segundo base de dados do governo federal",1,
 MST não tentou quebrar bombas de barragem em Sertânia (PE),"Vídeo que circula nas redes sociais foi gravado em Joanesburgo, na África do Sul, durante ação da polícia local contra greve de trabalhadores siderúrgicos",1,
 É  que vacinados contra a Covid-19 estão desenvolvendo aids,Site antivacina interpretou equivocadamente tabelas de agência de saúde; não há qualquer relação entre imunizantes e a síndrome,1,
 É  que imunização foi responsável por 2021 ter mais mortes pela Covid-19 no Brasil,"Total de óbitos e casos no país despencou este ano, à medida que uma parcela cada vez maior da população completou o esquema vacinal",1,
 É antigo vídeo de Bolsonaro sendo recepcionado por multidão no Piauí,"Gravação foi publicada em 2017, quando o então deputado federal viajava pelo país em pré-campanha para as eleições presidenciais",1,
" É  extrato que mostra que família de beneficiários do Bolsa Família sacou R$ 2,6 mil",Imagem de recibo circula desde maio de 2014; valores não correspondem ao que era pago pelo governo federal naquele ano,1,
"Erros e acertos de Doria, Leite e Virgílio durante debate das prévias do PSDB",Políticos tucanos vão disputar a vaga de candidato do partido à Presidência da República nas eleições de 2022,0,
" Vídeo que mostra rua com propriedades danificadas foi gravado na Colômbia, não na Venezuela",Gravação exibe cenas de rodovia em Cali depois de protesto dentro da greve nacional no país no dia 3 de maio de 2021,1,
 Bandeja com carcaça de galeto é obra de arte feita para criticar a fome no país,"Em seu Twitter, autor afirma que está produzindo uma série denominada 'Mercado da Fome' para expor o aumento da insegurança alimentar grave no Brasil",1,
 Vídeo de troca de trilhos em ferrovia é antigo e não tem relação com o governo Bolsonaro,Ministério de Infraestrutura informou não existir obra no trecho citado; gravação original circula pelas redes pelo menos desde 2017,1,
 PT e Haddad não estão distribuindo mamadeira em formato de pênis para crianças,Vídeo com informação falsa que marcou as eleições de 2018 voltou a circular nas redes sociais três anos depois,1,
Relatório final da CPI da Covid omite ondas de desinformação sobre a pandemia,"Documento não cita publicações falsas sobre hospitais sem pacientes, caixões vazios e curas milagrosas",0,
 É  que vacina da Covid-19 insere RNA em genoma humano,Homem foi suspenso pelo Conselho Médico da Irlanda após se recusar a vacinar pacientes contra o novo coronavírus,1,
"EDITORIAL: Sem checadores, CPI da Pandemia produz aberração conceitual ao definir “notícia falsa”",Relatório apresentado pelo senador Renan Calheiros denota pouco debate e instrumentalização da discussão sobre soluções para a desinformação,0,
 É  que Bolsonaro vai autorizar importação de tecnologia que substitui cirurgia de câncer de mama,Ministério da Saúde informou que faltam estudos científicos que assegurem a eficiência do método chamado crioablação,1,
 Não há provas de que imunidade gerada pela infecção por Covid-19 é melhor do que a da vacina,Vídeo viral de canal antivacina mostra diálogos de supostos cientistas da Pfizer em gravações escondidas,1,
 É  que Cotiplás vendeu boneca de vestido com órgão genital masculino ,"Em nota divulgada nas redes sociais, empresa informou que não fabrica ou comercializa brinquedo com a descrição física citada no vídeo",1,
 É  que o MST destruiu casas populares em Santa Cruz do Capibaribe,Grupo de moradores e contemplados dos imóveis em construção invadiu casas ainda em obras; entrega está atrasada há dois anos,1,
 É  que União Europeia vai substituir vacinas contra Covid-19 por ivermectina,Mensagem distorce comunicado da Comissão Europeia; ivermectina não é recomendada contra Covid-19 pelo órgão regulador do bloco,1,
 É  que vacinados contra a Covid-19 não podem mais viajar de avião,Associação de empresas aéreas e agências brasileiras afirmam que não há qualquer proibição para a viagem de pessoas imunizadas,1,
 É  que ator Murilo Rosa morreu aos 51 anos,Artista está em cartaz em São Paulo com o espetáculo musical 'Barnum — O Rei do Show',1,
 É  que FMI destacou em relatório que inflação está sob controle no Brasil,Documento revisou estimativas de 2021 e 2022 para cima e elogiou medidas do governo Lula (PT) para contornar crise inflacionária entre 2003 e 2005 ,1,
 É falsa mensagem com novos valores de multas de trânsito que circula no WhatsApp,Parte das penalidades nem está listada no Código de Trânsito; valores também não correspondem aos cobrados pelos Detrans,1,
 É  que Tabata Amaral criou ‘PL dos Absorventes’ e quis beneficiar empresário com proposta,"Projeto é de autoria da deputada Marília Arraes (PT-PE); nem ela, nem Tabata tiveram campanhas financiadas pelo fundador da Ambev",1,
 Estadão não fez reportagem sobre suposta candidatura de Suzane von Richthofen pelo PT,Acervo do jornal mostra que veículo não publicou nenhum texto com esse teor; também é falso que ela disputará vaga de vereadora por qualquer partido,1,
 É  que lockdown contra Covid-19 causou desabastecimento em Carrefour na Bélgica,"Falta de alimentos em supermercado, mostrada em vídeo, foi motivada por greve de funcionários após fechamento de centro de distribuição ",1,
 Imagem adulterada de multidão é antiga e não tem relação com ‘caravana Lula Livre’,"Foto manipulada teria sido publicada em 2012 no site da campanha de um dos candidatos a prefeito de Cabo de Santo Agostinho, em Pernambuco, do PSB",1,
 É  que Brasil é o único país que mantém uso de máscaras no combate à Covid-19,"Mesmo após flexibilizações em alguns países, proteção continua sendo adotada na prevenção do contágio e transmissão da doença ",1,
" É  que filho de Lula seja dono da Ilha das Palmeiras, em Angra dos Reis","Imóvel que pertencia a Luciano Huck foi vendido há cerca de 10 anos para proprietários da JBS, não para Fábio Luís Lula da Silva, o Lulinha",1,
Depoimento de Luciano Hang na CPI coincidiu com ação de perfis automatizados no Twitter,‘Bots’ foram utilizados para defender o empresário catarinense e criticar membros da comissão,0,
 É  que ‘médico’ irlandês avisou que Bill Gates e Fundação Gavi irão ‘lançar’ epidemia do vírus Marburg,Engenheiro citado na publicação tira de contexto publicação explicativa sobre o vírus,1,
 É  que Prefeitura de Recife exige que metade dos atletas juvenis em times da cidade sejam ‘LGBT’,"Regra definida pelo município exigiu a participação de 50% de atletas LGBTQIA+ apenas nos Jogos do Orgulho, destinados a essa população",1,
 É  que média de óbitos por Covid-19 com Biden supera a de Bolsonaro,Publicação que circula nas redes sociais faz comparação enganosa ao utilizar dados de períodos diferentes para analisar pandemia nos EUA e no Brasil,1,
 É  que polícia francesa perseguiu mulher por entrar sem passaporte de vacina em shopping,Manifestante participava de ato dispersado por policiais; centro comercial em que imagens foram gravadas não exige passe de saúde para entrada,1,
 É  que governo da Austrália decidiu desligar a internet do país,"Também é falso que o primeiro-ministro, Scott Morrison, declarou que quem vacinar não terá mais 'liberdade'",1,
 É  que senador Randolfe Rodrigues seja casado com Charles Achcar Chelala,Economista e professor é chefe de gabinete do parlamentar desde 2015; funcionário é casado e tem dois filhos,1,
 É  que auditoria indicou que eleições no Arizona foram fraudadas,Relatórios publicados no fim de setembro indicam que presidente Joe Biden realmente venceu na região em 2020,1,
 É  que manifestantes de esquerda exibiram cartaz com a palavra ‘siência’,"Imagem foi alterada digitalmente para que houvesse um erro de grafia; na versão original, palavra ""ciência"" está escrita da forma correta",1,
 É golpe sorteio de Dia das Crianças do Extra que circula no WhatsApp,"Site falso mostra roleta que supostamente dá prêmios, mas na verdade induz usuário a fornecer dados pessoais para criminosos",1,
 É  que vacina da Pfizer não é recomendada para adolescentes de 12 a 16 anos,"Disponível no site da Anvisa, bula do imunizante indica que ele pode ser aplicado em pessoas com idade igual ou superior a 12 anos",1,
 É  que Renan Calheiros Filho é dono de resort em construção em Maragogi,Nome do político não consta como sócio de empresa no cadastro da Receita Federal; empreendimento faz parte de rede hoteleira de Alagoas,1,
 É  que Marisa Letícia deixou 146 milhões para seus herdeiros,"Em junho de 2020, foi autorizada a partilha de R$ 1,45 milhão de bens da ex-primeira dama entre seus quatro filhos ",1,
 É  que STF autorizou cancelamento da CNH por IPVA atrasado,Supremo Tribunal Federal nega boato que circula pelas redes sociais; ministros não tomaram nenhuma decisão com esse teor,1,
 É  que ‘16 mil votos duplicados’ mostram que Trump venceu eleições no Arizona,"Auditoria confirmou a vitória do democrata Joe Biden; duplicatas são de imagens de envelopes usados na eleição, mas votos só foram contados uma vez",1,
" É  que manifestantes de esquerda exibiram faixa que diz ‘Fora Bolsonaro, o resto é tudo ladrão’","Imagem foi digitalmente alterada; na versão original, torcedores seguram cartaz no qual pedem apenas ‘fora Bolsonaro’",1,
 É  que adolescentes de Camaçari e Blumenau morreram após serem vacinados contra Covid-19,"Dois dos jovens citados em comentário de Cristina Graeml, da rádio Jovem Pan, não estavam imunizados, e outra morte mencionada não teve relação com vacina",1,
 É  que entrevistada criticou feminismo ao vivo em programa da Globo,"Cena é ficcional e foi exibida na novela Malhação Toda Forma de Amar, quando personagem Nanda sonha ter participado do programa Se Joga",1,
 É  que pessoas não vacinadas contra Covid-19 não poderão usar smartphones,Aplicativos que permitem acessar o certificado de vacinação do usuário no celular não coíbem o uso do aparelho por quem não foi imunizado,1,
Lupa se alia à Sociedade Brasileira de Infectologia em campanha pela vacinação,"""Movimento Vacinação"" quer conscientizar a população e chamar atenção para a queda crescente na cobertura vacinal no país ",0,
"Eleições 2022: erros e acertos de Ciro, Mandetta e Vieira em debate da terceira via na GloboNews","Presidenciáveis tentam se viabilizar como opção à polarização entre Lula e Bolsonaro, que lideram as pesquisas de intenção de voto",0,
 É  que Zé Vaqueiro falou ‘fora Bolsonaro’ em show e foi vaiado,Vaias e gritos eram destinados a um dos fãs que provocou uma briga; cantor parou o show para conter a situação,1,
 É  que CEO da Pfizer não tomou a vacina contra a Covid-19,Albert Bourla tomou a segunda dose do imunizante em 10 de março; viagem para Israel foi cancelada dias antes,1,
 É falsa capa do Washington Post chamando Bolsonaro de ‘melhor presidente brasileiro da história’,Jornal não publicou nenhuma manchete elogiando mandatário após discurso na 76ª Assembleia Geral da Organização das Nações Unidas,1,
 É  que OMS tenha criado cronograma de futuras cepas do novo coronavírus,"Planilha sugere que versões diferentes do causador da Covid-19 seriam liberadas em meses específicos, mas várias delas foram identificadas antes disso",1,
" É incorreta comparação de dados de desmatamento de governos FHC, Lula, Dilma e Bolsonaro","Indicadores mostram tendência de alta no desmatamento durante governo Bolsonaro em comparação a antecessores, ao contrário do que indicava publicação de 2019",1,
 É  que agricultura retira mais CO2 da atmosfera do que florestas,Florestas tropicais são responsáveis por metade do carbono armazenado do planeta; informações citadas não são da Embrapa,1,
 É  que Fogo de Chão publicou texto chamando emissoras de ‘Globolixo’ e ‘CNN Lixo’,Assessoria de imprensa da rede de churrascarias negou autoria de mensagem com críticas às notícias sobre puxadinho feito para Bolsonaro almoçar em Nova York ,1,
 É  que vacinas provocaram a morte de 150 mil pessoas nos EUA,Artigo da análise citada está em plataforma do governo norte-americano na qual qualquer cidadão pode publicar comentários acerca de regulações ,1,
 É  que Lula ficou bêbado e precisou ser retirado de fórum em Davos por assessores,"Post retira foto do contexto original; cena foi registrada em Brasília, quando petista brincava com crianças presentes em cerimônia",1,
 É  que autoridades brasileiras emitiram alerta de tsunami após erupção de vulcão nas Ilhas Canárias,Especialistas consideram remota a possibilidade de ondas gigantes atingirem costa brasileira,1,
 Adolescentes vacinados contra Covid-19 não têm 6 vezes mais chances de problemas cardíacos,"Estudo publicado em pré-print tem metodologia questionada por cientistas, por se basear em relatos de eventos adversos que ainda não foram investigados",1,
 Montagem usa vídeo antigo para acusar falsamente Datafolha de não entrevistar bolsonaristas sobre 2022,"Gravação circulou pela primeira vez em 2018; por norma, institutos não podem ouvir pessoas que se ofereçam para participar da pesquisa",1,
 É  que 7 de setembro fará plenário da Câmara reanalisar PEC do voto impresso,"Vídeo que circula pelas redes sociais com fala do presidente da Casa, Arthur Lira, é antigo e foi gravado antes de os deputados rejeitaram o projeto em agosto",1,
"Na ONU, Bolsonaro cita informação falsa ao falar de 7 de setembro e cai em contradição sobre vacina",Presidente abriu a 76ª Assembleia Geral da entidade com discurso em que defendeu o 'tratamento precoce' contra Covid-19 e minimizou desmatamento,0,
" Vídeo é antigo e mostra recepção a Bolsonaro em Natal, não em Nova York","Gravação foi feita em 2017, quando o então deputado federal viajava pelo país em pré-campanha para as eleições presidenciais",1,
 Ciro Gomes não disse que vai declarar o Ceará uma ‘nação independente’ caso Bolsonaro seja reeleito,Não há qualquer registro público de que o político tenha feito declaração citada em imagem que circula nas redes sociais,1,
"Atacado por Bolsonaro, sistema eleitoral tem mecanismos contra fraudes antes, durante e depois da votação",Entenda os procedimentos adotados pelo TSE para garantir que não haja falhas capazes de interferir na segurança das eleições ,0,
 É  projeto de lei de iniciativa popular para reforma do Congresso Nacional,Projeto jamais foi apresentado à Câmara; Constituição não admite ser emendada por meio de projetos de iniciativa popular,1,
  É  que Lula seja dono de fazenda de ‘40 quilômetros’ com 800 mil cabeças de gado,Declaração de bens do petista não lista nenhuma fazenda Santa Bárbara; vídeo é antigo e circula desde 2017 ,1,
 É golpe petição para impeachment de Alexandre de Moraes que circula no WhatsApp,Mensagem com link para manifestar descontentamento com ministro do STF na verdade leva para página que rouba dados pessoais,1,
 Vídeo viral de professora canadense traz informações falsas sobre vacinas contra a Covid-19,Julie Ponesse foi colocada em licença pela universidade onde trabalhava após se recusar a se imunizar; aprovação de vacinas envolve testes com milhares de voluntários,1,
 É  que Romênia fechou todos os postos de vacinação,Publicação distorce notícia antiga sobre o fechamento parcial de postos que aplicavam poucas doses,1,
 Paolla Oliveira não disse que atrizes da Globo terão que se prostituir se Bolsonaro for reeleito,Atriz desmentiu suposta afirmação em suas redes sociais; revista Caras também negou que ela tenha feito a declaração,1,
 É  que houve megaprotesto na Alemanha contra alta dos combustíveis,"Foto que circula pelas redes sociais é de feriado nacional na China, que causou grandes engarrafamentos em 2012",1,
"Reflexo: no oitavo e último episódio do podcast, Patrícia Campos Mello fala sobre a desinformação e assédio online",Conteúdos desinformativos são usados como arma para destruir a reputação de jornalistas,0,
Flávio Dino exagera ao falar de Ideb do Maranhão e omite dados sobre desemprego,"Governador do Maranhão concedeu entrevista ao programa ‘Canal Livre’, da TV Bandeirantes, no domingo (12)",0,
 Gleisi Hoffmann não é mulher que caiu na calçada em vídeo da passeata no dia 7 de setembro,"Deputada federal e presidente nacional do PT estava em São Paulo na data, onde participou do Grito dos Excluídos ",1,
 É antigo tuíte em que Olavo de Carvalho diz ‘não abandonar’ Bolsonaro,"Afirmação do filósofo voltou a circular como se fosse uma resposta à divulgação de carta, pelo presidente, com recuo a ataques ao STF no 7 de setembro",1,
 É  que sobrinho de Lula foi preso no Mato Grosso com R$ 6 milhões,"Post traz fotos de dois ex-deputados e imagem de dinheiro apreendido com suspeito de tráfico, mas nenhum deles têm parentesco com o ex-presidente ",1,
 Não é montagem foto de pessoa em situação de rua ao lado de manifestantes no 7 de setembro,"Post que circula nas redes sociais traz manipulação da foto original para dar a entender que situação não ocorreu, mas cena registrada em Brasília é real",1,
 É  que ONG treina venezuelanos para invadir casas no Brasil,Vídeo que circula pelas redes sociais foi gravado em 2018 e distorce conversa entre integrantes de instituição católica e imigrantes em Roraima,1,
" Em vídeo, médica usa informações falsas para pôr em xeque a segurança das vacinas contra Covid-19",Gravação que circula no WhatsApp também distorce dados sobre casos graves da doença em pessoas já imunizadas,1,
 É  que 80% das urnas eletrônicas do Brasil ‘estão fraudadas’,"Segundo o Tribunal Superior Eleitoral, nenhuma fraude foi comprovada em 24 anos de uso dos equipamentos",1,
 Fala de Mourão sobre solução imposta pelas Forças Armadas é de 2017,"Áudio de palestra feita durante crise no governo Temer foi sobreposto a entrevista recente, na qual o vice-presidente usa máscara",1,
 É  que vacinados contra a Covid-19 terão apenas mais 10 anos de vida,"Não há evidências científicas que sustentem fala de influenciadora em vídeo; efeito de vacinas é o oposto, de aumento na expectativa de vida",1,
 Modesto Carvalhosa não gravou áudio propondo golpe de estado por Bolsonaro,"Em seu perfil do Twitter, jurista negou ser o autor de mensagem que circula pelas redes sociais e disse que sempre defendeu o Estado Democrático de Direito",1,
 É de 2016 vídeo que mostra Alexandre de Moraes sendo vaiado na avenida Paulista,Gravação foi feita durante protestos contra a então presidente Dilma Rousseff; Moraes era secretário da Segurança Pública de São Paulo,1,
 Nota da Transparência Internacional no Brasil sobre inquérito das fake news é de 2019,"Data da declaração foi apagada digitalmente, e documento tem sido exibido como se fosse atual; contexto também foi omitido",1,
" Foto de manifestação no Rio foi tirada em 2016, não em 7 de setembro de 2021",Fotógrafa fez o registro originalmente para a Agência Brasil durante protesto pelo impeachment da então presidente Dilma Rousseff,1,
 É  que Alexandre de Moraes fugiu do país após ameaças de Bolsonaro,Ministro está em Brasília e participa de sessão do STF nesta quarta (8),1,
"Reflexo: no sétimo episódio do podcast, Flávia Oliveira avalia como a diversidade é afetada pela desinformação",Conteúdos desinformativos são usados nas redes para reforçar discurso de ódio,0,
 É  gráfico de ‘prisões arbitrárias’ de conservadores publicado pelo ex-ministro Weintraub,"Imagem original, que ilustra um teste de controle de qualidade, foi tirada da Wikipédia e teve conteúdo manipulado, com legendas cortadas",1,
 É  que empresa de laticínios Tirol tenha proibido uso de bandeiras do Brasil em suas instalações,Informação que circula nas redes sociais foi desmentida em comunicado,1,
 Vídeo de oficiais do Exército e da PRF cantando o hino nacional com caminhoneiros é de 2018,Gravação foi feita durante greve dos caminhoneiros autônomos há dois anos e não tem qualquer relação com os atos de 7 de setembro,1,
Confira as checagens da Lupa relacionadas às manifestações de 7 de Setembro,Volume de desinformação aumentou nas redes às vésperas dos protestos,0,
 Vídeo de caminhões em Brasília foi gravado em maio e não tem ligação com o 7 de setembro,"Registro ocorreu no início do ano, quando houve manifestação pró-Bolsonaro de caminhoneiros, religiosos e ruralistas na capital federal",1,
 É antigo vídeo que mostra pessoas comprando camisa com uma estampa do Bolsonaro ,"Gravação foi feita em 2018, durante o período eleitoral, e mostra apoiadores na rua 25 de março, em São Paulo",1,
 É antigo vídeo em que governador Helder Barbalho cita proibição de manifestações no Pará,"Gravação, do início da pandemia da Covid-19, voltou a circular como alerta de suposta tentativa de impedir protestos bolsonaristas em 7 de setembro",1,
 Meta-análise de pesquisas indianas não prova que hidroxicloroquina previne Covid-19,"Estudos randomizados, controlados e com duplo-cego já demonstraram que medicamento não teve nenhum efeito para evitar a infecção pelo novo coronavírus",1,
 Áudio de convocação a protestos de 7 de setembro é atribuído a militar morto há 20 anos,"Fernando Catta Preta Baumeier foi almirante de esquadra; Clube Naval, citado na mensagem, diz que encontro para discutir manifestação jamais ocorreu",1,
 Vídeo de blindados militares em locomotiva não tem relação com protestos de 7 de setembro,"Gravação, publicada originalmente em 2012, mostra transporte de equipamentos das Forças Armadas do Canadá",1,
" Vídeo de Bolsonaro caminhando com multidão é antigo e foi gravado em SP, não em Madureira","Registro ocorreu durante a campanha eleitoral de 2018, quando o então candidato visitava municípios do interior de São Paulo em busca de apoio",1,
 Vídeo de policiais cantando não tem relação com manifestações convocadas para 7 de setembro,"Gravação, que não foi feita pela PM de São Paulo, mostra soldados do Rio de Janeiro festejando a conclusão de um curso de formação",1,
 Lula não disse que vai conversar como ‘chefe supremo’ com pastores e padres se for eleito,Fala do ex-presidente durante coletiva de imprensa foi manipulada e teve sentido original alterado; petista fazia críticas às Forças Armadas,1,
" Vídeo não registra morte de missionárias no Afeganistão, mas performance artística na Colômbia",Gravação da cena foi feita em maio deste ano em um parque de Medellín; objetivo foi homenagear mortos e desaparecidos no país latinoamericano,1,
"Reflexo: no sexto episódio do podcast, Claudio Angelo discute desinformação e mudança climática","Em 9 de agosto, IPCC publicou relatório que confirma influência humana no clima",0,
 É antigo vídeo de fila de ônibus para manifestação bolsonarista em Brasília,Gravação é de maio deste ano e não tem relação com protestos convocados por apoiadores do presidente Jair Bolsonaro para 7 de setembro,1,
 Lei que proíbe exame de ultrassom não existe; texto foi publicado em blog ‘satírico’ do R7,"“Esta crônica é uma ficção, mas poderia não ser”, diz aviso no final do texto ",1,
 É  que CDC retirou RT-PCR da lista de testes capazes de identificar a Covid-19,"Centro norte-americano cita o exame em seu site, dentro de uma lista de possíveis métodos de testagem",1,
